"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Kcnj12",9.03799402726771e-88,0.10628545929667,0.13,0.028,2.11389642303764e-83,"0","Kcnj12"
"Rad51b",8.46788426038964e-87,0.228892494302457,0.937,0.832,1.98055344966253e-82,"0","Rad51b"
"Fat3",1.03804718574766e-86,0.287266881765941,0.64,0.392,2.42788856274521e-82,"0","Fat3"
"Nlgn2",1.51504545293291e-86,0.186565243038003,0.315,0.132,3.54353980986479e-82,"0","Nlgn2"
"Plekhm3",2.50271402015845e-86,0.258034958610453,0.543,0.329,5.85359782174859e-82,"0","Plekhm3"
"Btbd17",2.89441068368224e-86,0.089592234767949,0.112,0.021,6.76973714806438e-82,"0","Btbd17"
"Adam23",2.95195043730057e-86,0.226579378389954,0.442,0.223,6.90431687780229e-82,"0","Adam23"
"Trio",4.20663560159508e-86,0.203712376236279,0.936,0.848,9.83890000857073e-82,"0","Trio"
"Chst3",1.55746934664063e-84,0.132484138959094,0.197,0.061,3.64276505485778e-80,"0","Chst3"
"Cacnb4",3.73010315476036e-84,0.179999481008595,0.261,0.099,8.72433826866901e-80,"0","Cacnb4"
"Tmem132d",5.5255232755068e-84,0.214622810180443,0.379,0.175,1.29236463890829e-79,"0","Tmem132d"
"Pacrg",6.2335077740155e-84,0.168843255957276,0.24,0.086,1.45795513326449e-79,"0","Pacrg"
"Col2a1",1.35406374358741e-83,0.185980360504685,0.319,0.135,3.16701968987659e-79,"0","Col2a1"
"Prkcb",1.50315345966008e-83,0.170740052334147,0.271,0.104,3.51572562679895e-79,"0","Prkcb"
"Apba2",1.44347917478293e-82,0.20206753216613,0.372,0.171,3.37615344189979e-78,"0","Apba2"
"Tle1",3.80264358971598e-82,0.261130305176371,0.637,0.434,8.8940030919867e-78,"0","Tle1"
"Pbx1",4.58915533676694e-82,0.124341099916861,0.999,0.994,1.07335754171642e-77,"0","Pbx1"
"Irx3",1.34341065563538e-81,0.223217649872362,0.473,0.258,3.14210318246559e-77,"0","Irx3"
"C130021I20Rik",2.00742230937614e-81,0.0697674944550437,0.081,0.012,4.69516003939986e-77,"0","C130021I20Rik"
"Nbea",2.12066461571268e-81,0.182184671678341,0.971,0.899,4.96002246969039e-77,"0","Nbea"
"St8sia3",7.03349801929281e-81,0.153602960032464,0.23,0.082,1.64506485173239e-76,"0","St8sia3"
"Cntn2",1.45444784735009e-79,0.0817454359992025,0.102,0.019,3.40180807016712e-75,"0","Cntn2"
"Gja1",1.75046112631715e-79,0.203690839408285,0.942,0.831,4.09415352834319e-75,"0","Gja1"
"Zcchc7",1.90731155001677e-79,0.165323820934689,0.976,0.934,4.46101098433421e-75,"0","Zcchc7"
"Exoc4",8.81153920777205e-79,0.152210457602095,0.99,0.96,2.0609309053058e-74,"0","Exoc4"
"Phactr3",1.09826168222063e-78,0.0868856783238395,0.097,0.018,2.56872424854582e-74,"0","Phactr3"
"Fezf1",2.61497705367629e-78,0.0488552038541122,0.047,0.003,6.11616983084348e-74,"0","Fezf1"
"Xkr6",4.08708976524397e-78,0.246858726615454,0.683,0.479,9.55929425192912e-74,"0","Xkr6"
"Slc2a3",4.6190214073637e-78,0.165792225019614,0.996,0.939,1.0803429169683e-73,"0","Slc2a3"
"Nmnat2",5.01417397469763e-78,0.188731622023326,0.306,0.133,1.17276515094203e-73,"0","Nmnat2"
"Gria1",9.77383396338385e-78,0.0901078607916592,0.103,0.02,2.28600202569585e-73,"0","Gria1"
"Dtx4",4.5949528923669e-77,0.123487174007841,0.18,0.056,1.07471353199569e-72,"0","Dtx4"
"Sgip1",4.91640485699802e-77,0.21889455867521,0.479,0.261,1.14989793200327e-72,"0","Sgip1"
"Tox3",6.21770767645991e-77,0.254323593114417,0.497,0.29,1.45425964844721e-72,"0","Tox3"
"Six3os1",1.01794790105302e-76,0.0683810749238676,0.076,0.011,2.3808783457729e-72,"0","Six3os1"
"Unc80",1.40686070807916e-76,0.124921863806813,0.166,0.049,3.29050651012635e-72,"0","Unc80"
"Rif1",2.02847471314932e-76,0.128477386403937,0.995,0.977,4.74439950658494e-72,"0","Rif1"
"Ldb2",3.12647488064791e-76,0.250465261593133,0.638,0.398,7.31251209834739e-72,"0","Ldb2"
"Hdac9",3.96236360374197e-75,0.255579504842094,0.453,0.25,9.26757223279209e-71,"0","Hdac9"
"Fzd2",1.71280200740478e-74,0.233309762651522,0.79,0.586,4.00607261511905e-70,"0","Fzd2"
"Rapgef5",1.37906809805524e-73,0.226564014624077,0.612,0.375,3.22550237454141e-69,"0","Rapgef5"
"Gm1992",3.00574150008976e-73,0.0763904158368193,0.096,0.019,7.03012879455994e-69,"0","Gm1992"
"Gm32647",5.30224019081357e-73,0.11411725348563,0.102,0.021,1.24014095822938e-68,"0","Gm32647"
"Pde3b",6.76152070551511e-73,0.216462166407713,0.891,0.767,1.58145207781293e-68,"0","Pde3b"
"Pak7",7.31217491825005e-73,0.177773976910402,0.268,0.111,1.7102445916295e-68,"0","Pak7"
"Wfdc2",1.2165208416684e-72,0.240780262630643,0.57,0.37,2.84532059657823e-68,"0","Wfdc2"
"Sox21",2.42877477305642e-72,0.118668334857425,0.15,0.043,5.68066131670166e-68,"0","Sox21"
"Npas3",4.2374289710496e-72,0.279209131483622,0.746,0.515,9.91092262038791e-68,"0","Npas3"
"Prelid3a",6.68076373327957e-72,0.163241231763039,0.3,0.132,1.56256382957676e-67,"0","Prelid3a"
"Dmbx1",1.11778191535786e-71,0.0857560696604294,0.107,0.023,2.6143801218305e-67,"0","Dmbx1"
"Atp2b2",2.0028325917111e-71,0.069164527174607,0.081,0.014,4.6844251487531e-67,"0","Atp2b2"
"Ptprf",9.27983715440329e-71,0.184155218715106,0.942,0.84,2.17046111204338e-66,"0","Ptprf"
"Ldlrad3",1.13470154877587e-70,0.222648404657627,0.816,0.677,2.65395345243188e-66,"0","Ldlrad3"
"Trim2",5.10509068278618e-70,0.186612438529735,0.393,0.201,1.19402965979686e-65,"0","Trim2"
"Map2k6",5.23803182759929e-70,0.23770040217236,0.724,0.539,1.2251232641572e-65,"0","Map2k6"
"Rps6ka5",2.17017220206847e-69,0.237306487665518,0.667,0.463,5.07581576341794e-65,"0","Rps6ka5"
"Plekhg1",2.98059108093686e-69,0.184999116312793,0.382,0.189,6.97130447920321e-65,"0","Plekhg1"
"Map4k4",4.70282517520738e-69,0.174525829755898,0.928,0.854,1.09994378022925e-64,"0","Map4k4"
"Col18a1",6.64314523323467e-69,0.214302770310306,0.879,0.714,1.55376523860126e-64,"0","Col18a1"
"Irx5",1.26335941257701e-68,0.197292756816127,0.409,0.215,2.95487133007636e-64,"0","Irx5"
"Gm36356",1.27476324731416e-68,0.0444340441491651,0.049,0.005,2.98154375914308e-64,"0","Gm36356"
"Ttbk1",1.76166493270706e-68,0.0683801644472257,0.083,0.015,4.12035811110854e-64,"0","Ttbk1"
"Sorbs2",3.70155759018571e-68,0.146390473393643,0.216,0.081,8.65757304768535e-64,"0","Sorbs2"
"Asic2",4.31961863400851e-68,0.218747435760279,0.447,0.251,1.01031560230825e-63,"0","Asic2"
"Slain1",5.27285736899679e-68,0.15239739507717,0.24,0.096,1.23326861003466e-63,"0","Slain1"
"Gpr85",5.81625715672694e-68,0.078210644305771,0.098,0.021,1.36036438638686e-63,"0","Gpr85"
"Gulp1",5.82445865066664e-68,0.2329099708479,0.829,0.643,1.36228263380442e-63,"0","Gulp1"
"Nrxn3",6.61135334605688e-68,0.198653653451207,0.322,0.15,1.54632943410924e-63,"0","Nrxn3"
"Ermn",6.62722385012492e-68,0.0510007293325781,0.056,0.006,1.55004138630572e-63,"0","Ermn"
"Hook1",7.48772223558625e-68,0.221849150222448,0.582,0.374,1.75130335368127e-63,"0","Hook1"
"Bcl11a",1.46524763811158e-67,0.15682353094735,0.221,0.085,3.42706770077918e-63,"0","Bcl11a"
"Ptprm",5.04393502390303e-67,0.242474292558711,0.71,0.5,1.17972596274068e-62,"0","Ptprm"
"Kif1a",7.5843412173776e-67,0.102229971362872,0.143,0.042,1.77390156733245e-62,"0","Kif1a"
"Gli2",2.6739398929491e-66,0.232471657435061,0.739,0.535,6.25407801561865e-62,"0","Gli2"
"Phip",2.99054937180024e-66,0.120521381882215,0.994,0.981,6.99459592570358e-62,"0","Phip"
"Zfp521",6.00067436331571e-66,0.217803533735953,0.87,0.724,1.40349772683591e-61,"0","Zfp521"
"Sorcs1",8.8054592294126e-66,0.123106315997307,0.145,0.043,2.05950885916731e-61,"0","Sorcs1"
"C330002G04Rik",2.09666946817545e-65,0.11508159995084,0.167,0.054,4.90390021911555e-61,"0","C330002G04Rik"
"Dclk2",3.56660499608285e-65,0.171190717204503,0.29,0.133,8.34193242533817e-61,"0","Dclk2"
"Rragd",1.11504738296225e-64,0.21962917728349,0.612,0.414,2.6079843240104e-60,"0","Rragd"
"Kif5c",1.11666943930474e-64,0.220236286688765,0.738,0.541,2.61177815158986e-60,"0","Kif5c"
"Gm20395",1.17262803226949e-64,0.0355867220022374,0.038,0.003,2.74265970467512e-60,"0","Gm20395"
"Maml3",2.34516954900816e-64,0.196172479549357,0.962,0.848,5.48511705817518e-60,"0","Maml3"
"F630040K05Rik",4.66810500276578e-64,0.0702872492537334,0.089,0.018,1.09182307909689e-59,"0","F630040K05Rik"
"Pspc1",6.33119912866285e-64,0.139726089716874,0.96,0.926,1.48080416420295e-59,"0","Pspc1"
"Dync2h1",2.46998236561839e-63,0.196526380503634,0.874,0.757,5.77704175494484e-59,"0","Dync2h1"
"Cacna2d1",3.24746048301436e-63,0.236377076346782,0.765,0.569,7.59548532372228e-59,"0","Cacna2d1"
"Cecr2",3.34231785363573e-63,0.178689789514569,0.946,0.854,7.81734722786861e-59,"0","Cecr2"
"Kcnn2",3.8893913975817e-63,0.142494123934516,0.221,0.088,9.09689753980383e-59,"0","Kcnn2"
"Mtmr7",5.59494425950047e-63,0.188317218384889,0.384,0.206,1.30860151285457e-58,"0","Mtmr7"
"Enah",6.74742803709577e-63,0.145620124067802,0.993,0.949,1.57815594359633e-58,"0","Enah"
"Erc2",7.20753233489637e-63,0.219181970410258,0.521,0.319,1.68576973780891e-58,"0","Erc2"
"Slc27a2",7.5298072713456e-63,0.0808709357395764,0.1,0.023,1.76114662269502e-58,"0","Slc27a2"
"Cacna1g",1.65640091745858e-62,0.106112222059464,0.158,0.051,3.87415610584387e-58,"0","Cacna1g"
"G2e3",2.65035247137178e-62,0.199902224483119,0.848,0.714,6.19890939529145e-58,"0","G2e3"
"Zswim6",5.49786310209569e-62,0.178755249304013,0.921,0.852,1.28589520094916e-57,"0","Zswim6"
"Cpe",7.09943176685699e-62,0.194429985280875,0.456,0.264,1.66048609595018e-57,"0","Cpe"
"Esrp1",1.61882883393388e-61,0.196970318443976,0.443,0.25,3.78627875968796e-57,"0","Esrp1"
"Cadps",1.83641372709462e-61,0.204641586487751,0.493,0.29,4.29518806630161e-57,"0","Cadps"
"Pou2f1",2.97085810949968e-61,0.166202814896621,0.919,0.852,6.94854003230881e-57,"0","Pou2f1"
"Sema5b",1.85293951749241e-60,0.166511152938003,0.331,0.163,4.333840237463e-56,"0","Sema5b"
"Cacng7",1.88388397019409e-60,0.170578545898447,0.347,0.178,4.40621621788695e-56,"0","Cacng7"
"Fmn2",2.23344987615982e-60,0.188171993077881,0.521,0.308,5.22381591535021e-56,"0","Fmn2"
"Shb",4.20602582233668e-60,0.208071077972966,0.514,0.323,9.83747379586325e-56,"0","Shb"
"Satb1",6.22432053193704e-60,0.202404307960283,0.579,0.38,1.45580632921475e-55,"0","Satb1"
"Kirrel3",1.87197749734628e-59,0.16180575639475,0.25,0.109,4.3783681685432e-55,"0","Kirrel3"
"Gabra4",1.02095830009733e-58,0.147617228627317,0.25,0.11,2.38791936809764e-54,"0","Gabra4"
"Pcca",1.10980868783818e-58,0.203699696933274,0.785,0.642,2.59573153998473e-54,"0","Pcca"
"Itga6",1.74494528382882e-58,0.211616472774497,0.591,0.399,4.08125252434723e-54,"0","Itga6"
"Kcnh8",1.90724279102162e-58,0.120087732396168,0.167,0.058,4.46085016392047e-54,"0","Kcnh8"
"Plekha1",2.25390712610786e-58,0.214506498066231,0.597,0.423,5.27166337725367e-54,"0","Plekha1"
"Pcdh1",4.57130307587296e-58,0.170989928906612,0.391,0.213,1.06918207641593e-53,"0","Pcdh1"
"Zfp532",6.36607948422194e-58,0.207505658280525,0.762,0.592,1.48896233056467e-53,"0","Zfp532"
"Tafa5",1.26098239321043e-57,0.210792680602847,0.591,0.402,2.94931171947988e-53,"0","Tafa5"
"Cpsf6",2.18997303277859e-57,0.106471321892969,0.991,0.977,5.12212792636585e-53,"0","Cpsf6"
"Ccdc177",2.33506586786271e-57,0.0641492533117288,0.082,0.017,5.46148555834409e-53,"0","Ccdc177"
"Zfhx2",2.74957423465369e-57,0.156828973701212,0.288,0.139,6.43097917743151e-53,"0","Zfhx2"
"Lrrc7",5.06828700043737e-57,0.156655682779663,0.324,0.155,1.1854216465323e-52,"0","Lrrc7"
"Sall1",5.26716098640503e-57,0.20152318711841,0.651,0.457,1.23193628311027e-52,"0","Sall1"
"Pgm5",1.09113736563595e-56,0.0905164829248507,0.116,0.033,2.55206118448591e-52,"0","Pgm5"
"Tet1",1.43911350274981e-56,0.198786505726369,0.765,0.616,3.36594257158152e-52,"0","Tet1"
"Stxbp6",2.9764224129737e-56,0.221218330018465,0.774,0.591,6.96155438170418e-52,"0","Stxbp6"
"Clcn3",3.91419781708099e-56,0.180637631668121,0.861,0.757,9.15491727437072e-52,"0","Clcn3"
"Shroom3",1.21695065295037e-55,0.208442693137411,0.622,0.426,2.84632588218562e-51,"0","Shroom3"
"Sms",2.79856020204493e-55,0.195430001540594,0.804,0.664,6.54555245656289e-51,"0","Sms"
"Igsf9b",3.21808678820471e-55,0.154183664637463,0.315,0.16,7.526783188932e-51,"0","Igsf9b"
"Soga3",1.18798048386385e-54,0.161744520425546,0.329,0.171,2.77856755370916e-50,"0","Soga3"
"Prrg4",1.46076612727359e-54,0.0807514652092006,0.107,0.029,3.4165858950802e-50,"0","Prrg4"
"Pax5",1.75654312900716e-54,0.0478608369239803,0.052,0.007,4.10837872443485e-50,"0","Pax5"
"Chrna7",2.54051970145997e-54,0.179047097150651,0.383,0.213,5.94202152974473e-50,"0","Chrna7"
"Arnt2",4.78389010342667e-54,0.178381835497601,0.437,0.258,1.11890405629046e-49,"0","Arnt2"
"Kcnc3",5.29292199534507e-54,0.135064885959248,0.257,0.119,1.23796152549126e-49,"0","Kcnc3"
"Scai",6.50618186128028e-54,0.187633080546777,0.84,0.72,1.52173087553485e-49,"0","Scai"
"Jam3",7.57063779186699e-54,0.196361040704865,0.686,0.533,1.77069647313977e-49,"0","Jam3"
"Scn8a",1.34274859512086e-53,0.174968047415049,0.387,0.221,3.14055468912819e-49,"0","Scn8a"
"Bend3",1.90742118995704e-53,0.19532056944384,0.629,0.46,4.46126742119051e-49,"0","Bend3"
"Spint2",2.46298146560914e-53,0.192127784611231,0.574,0.387,5.76066734991322e-49,"0","Spint2"
"Gm5089",4.04825678628267e-53,0.105692128565396,0.158,0.057,9.46846779743653e-49,"0","Gm5089"
"Zic3",4.55478798371066e-53,0.195298375314868,0.542,0.357,1.06531936151009e-48,"0","Zic3"
"B830012L14Rik",4.82032537663172e-53,0.210060586316206,0.708,0.498,1.12742590234039e-48,"0","B830012L14Rik"
"Stmn2",5.87712448491092e-53,0.163360640002284,0.316,0.164,1.37460064577582e-48,"0","Stmn2"
"Pak1",6.82371737198821e-53,0.193889904167849,0.717,0.499,1.59599925613432e-48,"0","Pak1"
"Rgl3",2.14930359005195e-52,0.0807275131434606,0.115,0.034,5.0270061667725e-48,"0","Rgl3"
"Ksr2",2.2784281567225e-52,0.0904582412730054,0.129,0.041,5.32901561575825e-48,"0","Ksr2"
"Ro60",3.18451378985253e-52,0.196042970604033,0.656,0.498,7.44825930308608e-48,"0","Ro60"
"Slitrk5",1.06379795095772e-51,0.135444330650052,0.254,0.119,2.48811702749502e-47,"0","Slitrk5"
"March1",1.37280055688378e-51,0.113918200717988,0.148,0.052,3.21084322249548e-47,"0","March1"
"Cpt1c",1.50880066699562e-51,0.1334397238104,0.249,0.116,3.52893388003606e-47,"0","Cpt1c"
"B230323A14Rik",1.85768932621931e-51,0.143220776402271,0.259,0.123,4.34494956509435e-47,"0","B230323A14Rik"
"Megf6",3.01955575414625e-51,0.14460307532648,0.279,0.139,7.06243895337266e-47,"0","Megf6"
"Nucks1",8.31520127281626e-51,0.0909977160499398,0.994,0.99,1.944842425699e-46,"0","Nucks1"
"Mecom",4.47765299613645e-50,0.206941459010557,0.374,0.215,1.04727825926635e-45,"0","Mecom"
"1110051M20Rik",4.62557822397214e-50,0.195379410835203,0.62,0.444,1.08187649080484e-45,"0","1110051M20Rik"
"Igfbp2",5.48322870072995e-50,0.185668896452806,0.731,0.551,1.28247236081373e-45,"0","Igfbp2"
"Akap6",1.92266352301535e-49,0.176758042557035,0.337,0.182,4.49691771398059e-45,"0","Akap6"
"Msi1",2.73107994268218e-49,0.180683803054131,0.519,0.348,6.38772287793934e-45,"0","Msi1"
"Katnal2",3.81661809449033e-49,0.147921401853975,0.297,0.154,8.92668806120342e-45,"0","Katnal2"
"Dlgap3",4.41463970556212e-49,0.0838319752764212,0.123,0.039,1.03254008073393e-44,"0","Dlgap3"
"Mgat5b",4.71907492390763e-49,0.10962573937473,0.179,0.072,1.10374443395276e-44,"0","Mgat5b"
"Msi2",1.05157763224682e-48,0.114556381539668,0.992,0.972,2.45953492406209e-44,"0","Msi2"
"Gm5441",1.92510141004502e-48,0.0643617051963052,0.086,0.022,4.5026196879543e-44,"0","Gm5441"
"Skida1",1.98432932221063e-48,0.135676724715196,0.267,0.132,4.64114785171845e-44,"0","Skida1"
"Ccdc50",1.98781875389418e-48,0.163979123366591,0.847,0.749,4.64930928348309e-44,"0","Ccdc50"
"Ralgapa2",3.67866818189816e-48,0.185794678067504,0.828,0.693,8.60403701064161e-44,"0","Ralgapa2"
"Gm27199",4.62536005241984e-48,0.0259106737215741,0.027,0.002,1.08182546266048e-43,"0","Gm27199"
"Foxb1",5.77352346664601e-48,0.164053091035018,0.331,0.18,1.35036940361384e-43,"0","Foxb1"
"Glcci1",6.14841119772461e-48,0.192949322416487,0.569,0.399,1.43805189503581e-43,"0","Glcci1"
"Pphln1",1.12019660083099e-47,0.166713768211419,0.852,0.779,2.6200278296836e-43,"0","Pphln1"
"Sept3",1.31858159639205e-47,0.122051456565464,0.223,0.102,3.08403049580136e-43,"0","Sept3"
"Chrna4",1.53566950221139e-47,0.0578471150871354,0.076,0.017,3.59177739872223e-43,"0","Chrna4"
"Crhr2",1.75463025169608e-47,0.0360877298174132,0.041,0.005,4.10390469569195e-43,"0","Crhr2"
"Ahr",3.70067415141257e-47,0.116165330708344,0.191,0.081,8.65550677273887e-43,"0","Ahr"
"Gm26917",5.82930723828564e-47,0.0779203165811413,0.999,0.998,1.36341666996263e-42,"0","Gm26917"
"Lrba",1.03874240419632e-46,0.197280591547322,0.739,0.578,2.42951460917477e-42,"0","Lrba"
"Kcnq2",1.05638707910029e-46,0.0841455578052973,0.122,0.04,2.47078373930767e-42,"0","Kcnq2"
"Kis2",1.24482583138446e-46,0.092479891010201,0.148,0.055,2.91152313702512e-42,"0","Kis2"
"Ahcyl2",1.56711248969435e-46,0.190923665579122,0.768,0.631,3.66531940214612e-42,"0","Ahcyl2"
"Pde3a",1.90074197221081e-46,0.179704023653986,0.477,0.301,4.44564539880387e-42,"0","Pde3a"
"Cacna1b",3.2254110641194e-46,0.10709745061405,0.161,0.063,7.54391393786887e-42,"0","Cacna1b"
"Snap25",1.11252732317319e-45,0.0972119639912694,0.148,0.055,2.60209015616977e-41,"0","Snap25"
"Macrod2",2.45004958331047e-45,0.200515467275653,0.539,0.368,5.73042097040487e-41,"0","Macrod2"
"Eras",3.36386727908387e-45,0.0870666724730099,0.135,0.048,7.86774917904927e-41,"0","Eras"
"Plcb1",5.389911500955e-45,0.201160968508331,0.464,0.301,1.26064640095836e-40,"0","Plcb1"
"Cpne4",5.63074579657366e-45,0.132941357059515,0.262,0.13,1.31697513436061e-40,"0","Cpne4"
"Ccnyl1",5.8844869312108e-45,0.180869358461424,0.524,0.367,1.3763226483409e-40,"0","Ccnyl1"
"Grm5",1.04261033393062e-44,0.0549335506515732,0.056,0.011,2.43856131003033e-40,"0","Grm5"
"Sfrp2",1.25505960396274e-44,0.138827873292388,0.303,0.164,2.93545890770845e-40,"0","Sfrp2"
"Map1a",1.6407242394276e-44,0.0912067947031648,0.147,0.056,3.83748992359721e-40,"0","Map1a"
"Tmem255b",2.56075400207962e-44,0.0306850292480811,0.033,0.003,5.98934753546402e-40,"0","Tmem255b"
"Kdm5b",4.19335346202382e-44,0.142816068728864,0.921,0.85,9.80783441232751e-40,"0","Kdm5b"
"Strbp",4.30630543733092e-44,0.118798231348837,0.979,0.94,1.00720177873733e-39,"0","Strbp"
"Dapk1",9.60035968908794e-44,0.186589898516654,0.672,0.507,2.24542812768078e-39,"0","Dapk1"
"Trpm3",9.92883029413677e-44,0.116487960941595,0.187,0.081,2.32225411749565e-39,"0","Trpm3"
"Calca",1.04406281893213e-43,0.0693837583769917,0.093,0.027,2.44195852720035e-39,"0","Calca"
"Klhl14",1.19489233505695e-43,0.0796014494668003,0.112,0.037,2.79473368246471e-39,"0","Klhl14"
"Ralgps1",1.4503829835945e-43,0.120061450346302,0.228,0.109,3.39230076032917e-39,"0","Ralgps1"
"Cradd",1.5159653077075e-43,0.158576873410695,0.351,0.205,3.54569125819708e-39,"0","Cradd"
"Abcc8",1.76495177119987e-43,0.0724370495459896,0.1,0.031,4.12804569765937e-39,"0","Abcc8"
"Cbx7",2.54673814065715e-43,0.121480654953331,0.255,0.128,5.95656583718302e-39,"0","Cbx7"
"Jarid2",2.93167553849251e-43,0.0425377240415212,1,1,6.85689591698013e-39,"0","Jarid2"
"Adgrb3",3.18003170322397e-43,0.197014443303307,0.619,0.422,7.43777615067054e-39,"0","Adgrb3"
"Slc35f2",3.81936747562335e-43,0.150461871678685,0.35,0.204,8.93311858873546e-39,"0","Slc35f2"
"Ccdc187",3.95233646631528e-43,0.0311748253126256,0.036,0.004,9.24411976106481e-39,"0","Ccdc187"
"Usp28",6.78381562383156e-43,0.16724405957158,0.515,0.35,1.58666663625796e-38,"0","Usp28"
"Jmjd1c",8.73754909746558e-43,0.113270478053009,0.974,0.947,2.04362535840622e-38,"0","Jmjd1c"
"Vps13b",1.08101996147049e-42,0.125221867410009,0.95,0.908,2.52839758788332e-38,"0","Vps13b"
"Galnt9",1.23750906088893e-42,0.0598247991245509,0.077,0.02,2.89440994251311e-38,"0","Galnt9"
"Unc13b",1.35426174466879e-42,0.160967572776882,0.377,0.226,3.16748279460583e-38,"0","Unc13b"
"Grip1",1.59700322849151e-42,0.139336422116147,0.994,0.95,3.73523085111878e-38,"0","Grip1"
"Trp53bp1",1.76538112493557e-42,0.168065911234974,0.775,0.657,4.1290499131118e-38,"0","Trp53bp1"
"Klf12",1.79080883375976e-42,0.176944165497597,0.905,0.769,4.18852278128069e-38,"0","Klf12"
"Nell1",1.94648974503387e-42,0.0648700888594863,0.084,0.023,4.55264486465971e-38,"0","Nell1"
"Cacng8",2.35810283633894e-42,0.0873093634686808,0.141,0.054,5.51536672391316e-38,"0","Cacng8"
"Slc25a23",3.24618574030761e-42,0.101007783068065,0.168,0.07,7.59250382800547e-38,"0","Slc25a23"
"Cacng4",3.58520905383744e-42,0.094564384500465,0.149,0.059,8.38544545602039e-38,"0","Cacng4"
"Ddah1",4.35508892724034e-42,0.158295311361377,0.58,0.399,1.01861174919224e-37,"0","Ddah1"
"Ptpn3",5.56182654976641e-42,0.141882898455009,0.357,0.206,1.30085561172486e-37,"0","Ptpn3"
"Phf21b",7.40119093793726e-42,0.137154163668684,0.304,0.169,1.73106454847414e-37,"0","Phf21b"
"Bdnf",8.48388820966584e-42,0.0828259250765833,0.116,0.04,1.98429661335874e-37,"0","Bdnf"
"Igsf9",1.15133088478304e-41,0.147145458902676,0.368,0.221,2.69284780641905e-37,"0","Igsf9"
"Sinhcaf",1.70018324433792e-41,0.136844263743879,0.886,0.829,3.97655859018196e-37,"0","Sinhcaf"
"Sesn3",1.86398385108905e-41,0.17259694289174,0.53,0.373,4.35967182931218e-37,"0","Sesn3"
"Syt6",2.06085809086806e-41,0.0649836721001791,0.089,0.026,4.8201409887313e-37,"0","Syt6"
"mt-Co1",2.29215830133957e-41,0.0325977525988455,1,1,5.36112905100312e-37,"0","mt-Co1"
"Foxd4",2.6894050450739e-41,0.0358093550027041,0.041,0.006,6.29024945992334e-37,"0","Foxd4"
"Glt1d1",3.24945158252977e-41,0.143540814078544,0.303,0.169,7.60014230637889e-37,"0","Glt1d1"
"Gm26953",3.97249522241683e-41,0.0337993373446187,0.04,0.006,9.29126907571072e-37,"0","Gm26953"
"Tmem130",4.27232293507561e-41,0.0602796612196638,0.084,0.023,9.99253611284833e-37,"0","Tmem130"
"Msra",5.29308547125431e-41,0.166637802234176,0.418,0.269,1.23799976087167e-36,"0","Msra"
"Dlg1",5.44262915630976e-41,0.0926472293116198,0.996,0.985,1.27297653336929e-36,"0","Dlg1"
"Kcnma1",6.5893946180237e-41,0.11862232756342,0.22,0.105,1.54119350720956e-36,"0","Kcnma1"
"Ezr",1.08981498750519e-40,0.17445346084054,0.715,0.579,2.54896827427588e-36,"0","Ezr"
"Shroom4",1.40210288703345e-40,0.179464838096389,0.699,0.533,3.27937844248254e-36,"0","Shroom4"
"Ina",1.5597948814817e-40,0.129907379925584,0.258,0.135,3.64820424829754e-36,"0","Ina"
